Experiment -> RED
Endowment  ->   0.00
Chance to play computer ->   0.00%
(Left = 0 ; Right = 1)
Round    Subj   Part    Subj Choice  Part Choice    Pay off   Tot Earn
  49     10      6          1            1             0.04       2.52
  49     11      2          1            1             0.04       2.52
  49     12      4          0            0             0.07       2.53
  49     13      9          1            1             0.04       2.70
  49     14      5          0            0             0.07       2.53
  50      1      3          1            1             0.04       2.55
  50      2     11          1            1             0.04       2.34
  50      3      1          1            1             0.04       2.33
  50      4     12          1            0             0.12       2.62
  50      5     14          1            1             0.04       2.54
  50      6     10          1            1             0.04       2.48
  50      7      8          1            1             0.04       2.31
  50      8      7          1            1             0.04       2.38
  50      9     13          1            1             0.04       2.61
  50     10      6          1            1             0.04       2.56
  50     11      2          1            1             0.04       2.56
  50     12      4          0            1             0.00       2.53
  50     13      9          1            1             0.04       2.74
  50     14      5          1            1             0.04       2.57
  51      1      7          0            1             0.00       2.55
  51      2      8          1            0             0.12       2.46
  51      3      5          0            0             0.07       2.40
  51      4     12          1            0             0.12       2.74
  51      5      3          0            0             0.07       2.61
  51      6     14          1            0             0.12       2.60
  51      7      1          1            0             0.12       2.43
  51      8      2          0            1             0.00       2.38
  51      9     10          0            0             0.07       2.68
  51     10      9          0            0             0.07       2.63
  51     11     13          1            0             0.12       2.68
  51     12      4          0            1             0.00       2.53
  51     13     11          0            1             0.00       2.74
  51     14      6          0            1             0.00       2.57
  52      1      7          1            1             0.04       2.59
  52      2      8          0            0             0.07       2.53
  52      3      5          0            0             0.07       2.47
  52      4     12          0            1             0.00       2.74
  52      5      3          0            0             0.07       2.68
  52      6     14          1            1             0.04       2.64
  52      7      1          1            1             0.04       2.47
  52      8      2          0            0             0.07       2.45
  52      9     10          0            0             0.07       2.75
  52     10      9          0            0             0.07       2.70
  52     11     13          0            1             0.00       2.68
  52     12      4          1            0             0.12       2.65
  52     13     11          1            0             0.12       2.86
  52     14      6          1            1             0.04       2.61
  53      1      7          1            0             0.12       2.71
  53      2      8          0            0             0.07       2.60
  53      3      5          0            0             0.07       2.54
  53      4     12          0            0             0.07       2.81
  53      5      3          0            0             0.07       2.75
  53      6     14          1            1             0.04       2.68
  53      7      1          0            1             0.00       2.47
  53      8      2          0            0             0.07       2.52
  53      9     10          0            0             0.07       2.82
  53     10      9          0            0             0.07       2.77
  53     11     13          1            1             0.04       2.72
  53     12      4          0            0             0.07       2.72
  53     13     11          1            1             0.04       2.90
  53     14      6          1            1             0.04       2.65
  54      1      7          1            1             0.04       2.75
  54      2      8          0            0             0.07       2.67
  54      3      5          0            0             0.07       2.61
  54      4     12          0            0             0.07       2.88
  54      5      3          0            0             0.07       2.82
  54      6     14          1            1             0.04       2.72
  54      7      1          1            1             0.04       2.51
  54      8      2          0            0             0.07       2.59
  54      9     10          0            0             0.07       2.89
  54     10      9          0            0             0.07       2.84
  54     11     13          1            1             0.04       2.76
  54     12      4          0            0             0.07       2.79
  54     13     11          1            1             0.04       2.94
  54     14      6          1            1             0.04       2.69
  55      1      7          1            1             0.04       2.79
  55      2      8          0            0             0.07       2.74
  55      3      5          0            0             0.07       2.68
  55      4     12          0            0             0.07       2.95
  55      5      3          0            0             0.07       2.89
  55      6     14          1            1             0.04       2.76
  55      7      1          1            1             0.04       2.55
  55      8      2          0            0             0.07       2.66
  55      9     10          0            0             0.07       2.96
  55     10      9          0            0             0.07       2.91
  55     11     13          1            0             0.12       2.88
  55     12      4          0            0             0.07       2.86
  55     13     11          0            1             0.00       2.94
  55     14      6          1            1             0.04       2.73
  56      1      7          1            1             0.04       2.83
  56      2      8          0            0             0.07       2.81
  56      3      5          0            0             0.07       2.75
  56      4     12          0            0             0.07       3.02
  56      5      3          0            0             0.07       2.96
  56      6     14          1            1             0.04       2.80
  56      7      1          1            1             0.04       2.59
  56      8      2          0            0             0.07       2.73
  56      9     10          1            0             0.12       3.08
  56     10      9          0            1             0.00       2.91
  56     11     13          1            1             0.04       2.92
  56     12      4          0            0             0.07       2.93
  56     13     11          1            1             0.04       2.98
  56     14      6          1            1             0.04       2.77
  57      1      7          1            1             0.04       2.87
  57      2      8          0            0             0.07       2.88
  57      3      5          0            0             0.07       2.82
  57      4     12          0            0             0.07       3.09
  57      5      3          0            0             0.07       3.03
  57      6     14          1            1             0.04       2.84
  57      7      1          1            1             0.04       2.63
  57      8      2          0            0             0.07       2.80
  57      9     10          1            0             0.12       3.20
  57     10      9          0            1             0.00       2.91
  57     11     13          1            1             0.04       2.96
  57     12      4          0            0             0.07       3.00
  57     13     11          1            1             0.04       3.02
  57     14      6          1            1             0.04       2.81
  58      1      7          1            1             0.04       2.91
  58      2      8          0            0             0.07       2.95
  58      3      5          0            0             0.07       2.89
  58      4     12          0            0             0.07       3.16
  58      5      3          0            0             0.07       3.10
  58      6     14          1            1             0.04       2.88
  58      7      1          1            1             0.04       2.67
  58      8      2          0            0             0.07       2.87
  58      9     10          1            1             0.04       3.24
  58     10      9          1            1             0.04       2.95
  58     11     13          0            1             0.00       2.96
  58     12      4          0            0             0.07       3.07
  58     13     11          1            0             0.12       3.14
  58     14      6          1            1             0.04       2.85
  59      1      7          1            1             0.04       2.95
  59      2      8          0            0             0.07       3.02
  59      3      5          0            0             0.07       2.96
  59      4     12          0            0             0.07       3.23
  59      5      3          0            0             0.07       3.17
  59      6     14          1            1             0.04       2.92
  59      7      1          1            1             0.04       2.71
  59      8      2          0            0             0.07       2.94
  59      9     10          1            1             0.04       3.28
  59     10      9          1            1             0.04       2.99
  59     11     13          1            1             0.04       3.00
  59     12      4          0            0             0.07       3.14
  59     13     11          1            1             0.04       3.18
  59     14      6          1            1             0.04       2.89
  60      1      7          1            1             0.04       2.99
  60      2      8          1            0             0.12       3.14
  60      3      5          0            1             0.00       2.96
  60      4     12          1            1             0.04       3.27
  60      5      3          1            0             0.12       3.29
  60      6     14          1            1             0.04       2.96
  60      7      1          1            1             0.04       2.75
  60      8      2          0            1             0.00       2.94
  60      9     10          1            1             0.04       3.32
  60     10      9          1            1             0.04       3.03
  60     11     13          1            1             0.04       3.04
  60     12      4          1            1             0.04       3.18
  60     13     11          1            1             0.04       3.22
  60     14      6          1            1             0.04       2.93
  61      1      7          0            1             0.00       2.99
  61      2      9          0            0             0.07       3.21
  61      3      6          0            1             0.00       2.96
  61      4     13          1            0             0.12       3.39
  61      5     11          0            1             0.00       3.29
  61      6      3          1            0             0.12       3.08
  61      7      1          1            0             0.12       2.87
  61      8     14          0            0             0.07       3.01
  61      9      2          0            0             0.07       3.39
  61     10     12          1            0             0.12       3.15
  61     11      5          1            0             0.12       3.16
  61     12     10          0            1             0.00       3.18
  61     13      4          0            1             0.00       3.22
  61     14      8          0            0             0.07       3.00
  62      1      7          1            1             0.04       3.03
  62      2      9          0            0             0.07       3.28
  62      3      6          1            1             0.04       3.00
  62      4     13          0            1             0.00       3.39
  62      5     11          1            1             0.04       3.33
  62      6      3          1            1             0.04       3.12
  62      7      1          1            1             0.04       2.91
  62      8     14          0            0             0.07       3.08
  62      9      2          0            0             0.07       3.46
  62     10     12          0            1             0.00       3.15
  62     11      5          1            1             0.04       3.20
  62     12     10          1            0             0.12       3.30
  62     13      4          1            0             0.12       3.34
  62     14      8          0            0             0.07       3.07
  63      1      7          1            0             0.12       3.15
  63      2      9          0            0             0.07       3.35
  63      3      6          1            1             0.04       3.04
  63      4     13          0            1             0.00       3.39
  63      5     11          1            0             0.12       3.45
  63      6      3          1            1             0.04       3.16
  63      7      1          0            1             0.00       2.91
  63      8     14          0            0             0.07       3.15
  63      9      2          0            0             0.07       3.53
  63     10     12          1            0             0.12       3.27
  63     11      5          0            1             0.00       3.20
  63     12     10          0            1             0.00       3.30
  63     13      4          1            0             0.12       3.46
  63     14      8          0            0             0.07       3.14
  64      1      7          1            1             0.04       3.19
  64      2      9          0            0             0.07       3.42
  64      3      6          1            1             0.04       3.08
  64      4     13          1            1             0.04       3.43
  64      5     11          0            1             0.00       3.45
  64      6      3          1            1             0.04       3.20
  64      7      1          1            1             0.04       2.95
  64      8     14          0            0             0.07       3.22
  64      9      2          0            0             0.07       3.60
  64     10     12          1            1             0.04       3.31
  64     11      5          1            0             0.12       3.32
  64     12     10          1            1             0.04       3.34
  64     13      4          1            1             0.04       3.50
  64     14      8          0            0             0.07       3.21
  65      1      7          1            1             0.04       3.23
  65      2      9          0            0             0.07       3.49
  65      3      6          1            1             0.04       3.12
  65      4     13          1            1             0.04       3.47
  65      5     11          0            1             0.00       3.45
  65      6      3          1            1             0.04       3.24
  65      7      1          1            1             0.04       2.99
  65      8     14          0            0             0.07       3.29
  65      9      2          0            0             0.07       3.67
  65     10     12          1            1             0.04       3.35
  65     11      5          1            0             0.12       3.44
  65     12     10          1            1             0.04       3.38
  65     13      4          1            1             0.04       3.54
  65     14      8          0            0             0.07       3.28
  66      1      7          1            1             0.04       3.27
  66      2      9          0            0             0.07       3.56
  66      3      6          1            1             0.04       3.16
  66      4     13          1            1             0.04       3.51
  66      5     11          0            1             0.00       3.45
  66      6      3          1            1             0.04       3.28
  66      7      1          1            1             0.04       3.03
  66      8     14          0            0             0.07       3.36
  66      9      2          0            0             0.07       3.74
  66     10     12          1            1             0.04       3.39
  66     11      5          1            0             0.12       3.56
  66     12     10          1            1             0.04       3.42
  66     13      4          1            1             0.04       3.58
  66     14      8          0            0             0.07       3.35
  67      1      7          1            1             0.04       3.31
  67      2      9          0            1             0.00       3.56
  67      3      6          1            1             0.04       3.20
  67      4     13          1            0             0.12       3.63
  67      5     11          1            1             0.04       3.49
  67      6      3          1            1             0.04       3.32
  67      7      1          1            1             0.04       3.07
  67      8     14          0            0             0.07       3.43
  67      9      2          1            0             0.12       3.86
  67     10     12          1            1             0.04       3.43
  67     11      5          1            1             0.04       3.60
  67     12     10          1            1             0.04       3.46
  67     13      4          0            1             0.00       3.58
  67     14      8          0            0             0.07       3.42
  68      1      7          1            1             0.04       3.35
  68      2      9          0            1             0.00       3.56
  68      3      6          1            1             0.04       3.24
  68      4     13          1            1             0.04       3.67
  68      5     11          1            0             0.12       3.61
  68      6      3          1            1             0.04       3.36
  68      7      1          1            1             0.04       3.11
  68      8     14          0            0             0.07       3.50
  68      9      2          1            0             0.12       3.98
  68     10     12          1            1             0.04       3.47
  68     11      5          0            1             0.00       3.60
  68     12     10          1            1             0.04       3.50
  68     13      4          1            1             0.04       3.62
  68     14      8          0            0             0.07       3.49
  69      1      7          1            1             0.04       3.39
  69      2      9          1            1             0.04       3.60
  69      3      6          1            1             0.04       3.28
  69      4     13          1            1             0.04       3.71
  69      5     11          1            1             0.04       3.65
  69      6      3          1            1             0.04       3.40
  69      7      1          1            1             0.04       3.15
  69      8     14          0            0             0.07       3.57
  69      9      2          1            1             0.04       4.02
  69     10     12          1            1             0.04       3.51
  69     11      5          1            1             0.04       3.64
  69     12     10          1            1             0.04       3.54
  69     13      4          1            1             0.04       3.66
  69     14      8          0            0             0.07       3.56
  70      1      7          1            1             0.04       3.43
  70      2      9          1            1             0.04       3.64
  70      3      6          1            1             0.04       3.32
  70      4     13          1            1             0.04       3.75
  70      5     11          1            1             0.04       3.69
  70      6      3          1            1             0.04       3.44
  70      7      1          1            1             0.04       3.19
  70      8     14          0            1             0.00       3.57
  70      9      2          1            1             0.04       4.06
  70     10     12          1            1             0.04       3.55
  70     11      5          1            1             0.04       3.68
  70     12     10          1            1             0.04       3.58
  70     13      4          1            1             0.04       3.70
  70     14      8          1            0             0.12       3.68
  71      1      4          0            0             0.07       3.50
  71      2      7          0            1             0.00       3.64
  71      3      8          0            0             0.07       3.39
  71      4      1          0            0             0.07       3.82
  71      5     12          1            0             0.12       3.81
  71      6     13          1            0             0.12       3.56
  71      7      2          1            0             0.12       3.31
  71      8      3          0            0             0.07       3.64
  71      9     11          0            1             0.00       4.06
  71     10     14          1            0             0.12       3.67
  71     11      9          1            0             0.12       3.80
  71     12      5          0            1             0.00       3.58
  71     13      6          0            1             0.00       3.70
  71     14     10          0            1             0.00       3.68
  72      1      4          0            0             0.07       3.57
  72      2      7          0            1             0.00       3.64
  72      3      8          0            0             0.07       3.46
  72      4      1          0            0             0.07       3.89
  72      5     12          0            1             0.00       3.81
  72      6     13          1            1             0.04       3.60
  72      7      2          1            0             0.12       3.43
  72      8      3          0            0             0.07       3.71
  72      9     11          0            1             0.00       4.06
  72     10     14          1            1             0.04       3.71
  72     11      9          1            0             0.12       3.92
  72     12      5          1            0             0.12       3.70
  72     13      6          1            1             0.04       3.74
  72     14     10          1            1             0.04       3.72
  73      1      4          0            0             0.07       3.64
  73      2      7          1            1             0.04       3.68
  73      3      8          0            0             0.07       3.53
  73      4      1          0            0             0.07       3.96
  73      5     12          0            0             0.07       3.88
  73      6     13          1            1             0.04       3.64
  73      7      2          1            1             0.04       3.47
  73      8      3          0            0             0.07       3.78
  73      9     11          1            1             0.04       4.10
  73     10     14          1            1             0.04       3.75
  73     11      9          1            1             0.04       3.96
  73     12      5          0            0             0.07       3.77
  73     13      6          1            1             0.04       3.78
  73     14     10          1            1             0.04       3.76
  74      1      4          0            0             0.07       3.71
  74      2      7          1            1             0.04       3.72
  74      3      8          0            0             0.07       3.60
  74      4      1          0            0             0.07       4.03
  74      5     12          0            0             0.07       3.95
  74      6     13          1            1             0.04       3.68
  74      7      2          1            1             0.04       3.51
  74      8      3          0            0             0.07       3.85
  74      9     11          1            0             0.12       4.22
  74     10     14          1            1             0.04       3.79
  74     11      9          0            1             0.00       3.96
  74     12      5          0            0             0.07       3.84
  74     13      6          1            1             0.04       3.82
  74     14     10          1            1             0.04       3.80
  75      1      4          0            0             0.07       3.78
  75      2      7          1            1             0.04       3.76
  75      3      8          0            0             0.07       3.67
  75      4      1          0            0             0.07       4.10
  75      5     12          0            0             0.07       4.02
  75      6     13          1            1             0.04       3.72
  75      7      2          1            1             0.04       3.55
  75      8      3          0            0             0.07       3.92
  75      9     11          1            1             0.04       4.26
  75     10     14          1            1             0.04       3.83
  75     11      9          1            1             0.04       4.00
  75     12      5          0            0             0.07       3.91
  75     13      6          1            1             0.04       3.86
  75     14     10          1            1             0.04       3.84
  76      1      4          0            0             0.07       3.85
  76      2      7          1            1             0.04       3.80
  76      3      8          0            0             0.07       3.74
  76      4      1          0            0             0.07       4.17
  76      5     12          0            0             0.07       4.09
  76      6     13          1            1             0.04       3.76
  76      7      2          1            1             0.04       3.59
  76      8      3          0            0             0.07       3.99
  76      9     11          1            1             0.04       4.30
  76     10     14          1            1             0.04       3.87
  76     11      9          1            1             0.04       4.04
  76     12      5          0            0             0.07       3.98
  76     13      6          1            1             0.04       3.90
  76     14     10          1            1             0.04       3.88
  77      1      4          0            0             0.07       3.92
  77      2      7          1            1             0.04       3.84
  77      3      8          0            0             0.07       3.81
  77      4      1          0            0             0.07       4.24
  77      5     12          0            0             0.07       4.16
  77      6     13          1            1             0.04       3.80
  77      7      2          1            1             0.04       3.63
  77      8      3          0            0             0.07       4.06
  77      9     11          1            1             0.04       4.34
  77     10     14          1            1             0.04       3.91
  77     11      9          1            1             0.04       4.08
  77     12      5          0            0             0.07       4.05
  77     13      6          1            1             0.04       3.94
  77     14     10          1            1             0.04       3.92
  78      1      4          1            0             0.12       4.04
  78      2      7          1            1             0.04       3.88
  78      3      8          0            0             0.07       3.88
  78      4      1          0            1             0.00       4.24
  78      5     12          0            0             0.07       4.23
  78      6     13          1            1             0.04       3.84
  78      7      2          1            1             0.04       3.67
  78      8      3          0            0             0.07       4.13
  78      9     11          1            1             0.04       4.38
  78     10     14          1            1             0.04       3.95
  78     11      9          1            1             0.04       4.12
  78     12      5          0            0             0.07       4.12
  78     13      6          1            1             0.04       3.98
  78     14     10          1            1             0.04       3.96
  79      1      4          1            1             0.04       4.08
  79      2      7          1            1             0.04       3.92
  79      3      8          0            0             0.07       3.95
  79      4      1          1            1             0.04       4.28
  79      5     12          0            0             0.07       4.30
  79      6     13          1            1             0.04       3.88
  79      7      2          1            1             0.04       3.71
  79      8      3          0            0             0.07       4.20
  79      9     11          1            1             0.04       4.42
  79     10     14          1            1             0.04       3.99
  79     11      9          1            1             0.04       4.16
  79     12      5          0            0             0.07       4.19
  79     13      6          1            1             0.04       4.02
  79     14     10          1            1             0.04       4.00
  80      1      4          1            1             0.04       4.12
  80      2      7          1            1             0.04       3.96
  80      3      8          1            1             0.04       3.99
  80      4      1          1            1             0.04       4.32
  80      5     12          1            1             0.04       4.34
  80      6     13          1            1             0.04       3.92
  80      7      2          1            1             0.04       3.75
  80      8      3          1            1             0.04       4.24
  80      9     11          1            1             0.04       4.46
  80     10     14          1            1             0.04       4.03
  80     11      9          1            1             0.04       4.20
  80     12      5          1            1             0.04       4.23
  80     13      6          1            1             0.04       4.06
  80     14     10          1            1             0.04       4.04
  81      1      9          0            0             0.07       4.19
  81      2      4          1            0             0.12       4.08
  81      3     11          0            1             0.00       3.99
  81      4      2          0            1             0.00       4.32
  81      5      8          0            0             0.07       4.41
  81      6     13          1            1             0.04       3.96
  81      7     10          1            0             0.12       3.87
  81      8      5          0            0             0.07       4.31
  81      9      1          0            0             0.07       4.53
  81     10      7          0            1             0.00       4.03
  81     11      3          1            0             0.12       4.32
  81     12     14          0            0             0.07       4.30
  81     13      6          1            1             0.04       4.10
  81     14     12          0            0             0.07       4.11
  82      1      9          0            0             0.07       4.26
  82      2      4          0            1             0.00       4.08
  82      3     11          1            0             0.12       4.11
  82      4      2          1            0             0.12       4.44
  82      5      8          0            0             0.07       4.48
  82      6     13          1            1             0.04       4.00
  82      7     10          1            0             0.12       3.99
  82      8      5          0            0             0.07       4.38
  82      9      1          0            0             0.07       4.60
  82     10      7          0            1             0.00       4.03
  82     11      3          0            1             0.00       4.32
  82     12     14          0            0             0.07       4.37
  82     13      6          1            1             0.04       4.14
  82     14     12          0            0             0.07       4.18
  83      1      9          0            0             0.07       4.33
  83      2      4          0            0             0.07       4.15
  83      3     11          0            1             0.00       4.11
  83      4      2          0            0             0.07       4.51
  83      5      8          0            0             0.07       4.55
  83      6     13          1            1             0.04       4.04
  83      7     10          1            1             0.04       4.03
  83      8      5          0            0             0.07       4.45
  83      9      1          0            0             0.07       4.67
  83     10      7          1            1             0.04       4.07
  83     11      3          1            0             0.12       4.44
  83     12     14          0            0             0.07       4.44
  83     13      6          1            1             0.04       4.18
  83     14     12          0            0             0.07       4.25
  84      1      9          0            0             0.07       4.40
  84      2      4          0            0             0.07       4.22
  84      3     11          1            0             0.12       4.23
  84      4      2          0            0             0.07       4.58
  84      5      8          0            0             0.07       4.62
  84      6     13          1            1             0.04       4.08
  84      7     10          1            1             0.04       4.07
  84      8      5          0            0             0.07       4.52
  84      9      1          0            0             0.07       4.74
  84     10      7          1            1             0.04       4.11
  84     11      3          0            1             0.00       4.44
  84     12     14          0            0             0.07       4.51
  84     13      6          1            1             0.04       4.22
  84     14     12          0            0             0.07       4.32
  85      1      9          0            0             0.07       4.47
  85      2      4          0            0             0.07       4.29
  85      3     11          0            1             0.00       4.23
  85      4      2          0            0             0.07       4.65
  85      5      8          0            0             0.07       4.69
  85      6     13          1            1             0.04       4.12
  85      7     10          1            1             0.04       4.11
  85      8      5          0            0             0.07       4.59
  85      9      1          0            0             0.07       4.81
  85     10      7          1            1             0.04       4.15
  85     11      3          1            0             0.12       4.56
  85     12     14          0            0             0.07       4.58
  85     13      6          1            1             0.04       4.26
  85     14     12          0            0             0.07       4.39
  86      1      9          0            0             0.07       4.54
  86      2      4          0            0             0.07       4.36
  86      3     11          1            0             0.12       4.35
  86      4      2          0            0             0.07       4.72
  86      5      8          0            0             0.07       4.76
  86      6     13          1            1             0.04       4.16
  86      7     10          0            1             0.00       4.11
  86      8      5          0            0             0.07       4.66
  86      9      1          0            0             0.07       4.88
  86     10      7          1            0             0.12       4.27
  86     11      3          0            1             0.00       4.56
  86     12     14          0            0             0.07       4.65
  86     13      6          1            1             0.04       4.30
  86     14     12          0            0             0.07       4.46
  87      1      9          0            0             0.07       4.61
  87      2      4          1            0             0.12       4.48
  87      3     11          0            1             0.00       4.35
  87      4      2          0            1             0.00       4.72
  87      5      8          0            0             0.07       4.83
  87      6     13          1            1             0.04       4.20
  87      7     10          1            1             0.04       4.15
  87      8      5          0            0             0.07       4.73
  87      9      1          0            0             0.07       4.95
  87     10      7          1            1             0.04       4.31
  87     11      3          1            0             0.12       4.68
  87     12     14          0            0             0.07       4.72
  87     13      6          1            1             0.04       4.34
  87     14     12          0            0             0.07       4.53
  88      1      9          0            1             0.00       4.61
  88      2      4          1            1             0.04       4.52
  88      3     11          1            0             0.12       4.47
  88      4      2          1            1             0.04       4.76
  88      5      8          0            0             0.07       4.90
  88      6     13          1            1             0.04       4.24
  88      7     10          1            1             0.04       4.19
  88      8      5          0            0             0.07       4.80
  88      9      1          1            0             0.12       5.07
  88     10      7          1            1             0.04       4.35
  88     11      3          0            1             0.00       4.68
  88     12     14          0            0             0.07       4.79
  88     13      6          1            1             0.04       4.38
  88     14     12          0            0             0.07       4.60
  89      1      9          1            1             0.04       4.65
  89      2      4          1            1             0.04       4.56
  89      3     11          0            1             0.00       4.47
  89      4      2          1            1             0.04       4.80
  89      5      8          0            1             0.00       4.90
  89      6     13          1            1             0.04       4.28
  89      7     10          1            1             0.04       4.23
  89      8      5          1            0             0.12       4.92
  89      9      1          1            1             0.04       5.11
  89     10      7          1            1             0.04       4.39
  89     11      3          1            0             0.12       4.80
  89     12     14          1            0             0.12       4.91
  89     13      6          1            1             0.04       4.42
  89     14     12          0            1             0.00       4.60
  90      1      9          1            1             0.04       4.69
  90      2      4          1            1             0.04       4.60
  90      3     11          1            1             0.04       4.51
  90      4      2          1            1             0.04       4.84
  90      5      8          1            1             0.04       4.94
  90      6     13          1            1             0.04       4.32
  90      7     10          1            1             0.04       4.27
  90      8      5          1            1             0.04       4.96
  90      9      1          1            1             0.04       5.15
  90     10      7          1            1             0.04       4.43
  90     11      3          1            1             0.04       4.84
  90     12     14          1            1             0.04       4.95
  90     13      6          1            1             0.04       4.46
  90     14     12          1            1             0.04       4.64
  91      1     14          0            0             0.07       4.76
  91      2     13          0            0             0.07       4.67
  91      3     11          0            1             0.00       4.51
  91      4      9          0            0             0.07       4.91
  91      5      6          0            1             0.00       4.94
  91      6      5          1            0             0.12       4.44
  91      7     12          1            0             0.12       4.39
  91      8     10          0            0             0.07       5.03
  91      9      4          0            0             0.07       5.22
  91     10      8          0            0             0.07       4.50
  91     11      3          1            0             0.12       4.96
  91     12      7          0            1             0.00       4.95
  91     13      2          0            0             0.07       4.53
  91     14      1          0            0             0.07       4.71
  92      1     14          0            0             0.07       4.83
  92      2     13          0            0             0.07       4.74
  92      3     11          1            0             0.12       4.63
  92      4      9          0            0             0.07       4.98
  92      5      6          1            0             0.12       5.06
  92      6      5          0            1             0.00       4.44
  92      7     12          1            1             0.04       4.43
  92      8     10          0            0             0.07       5.10
  92      9      4          0            0             0.07       5.29
  92     10      8          0            0             0.07       4.57
  92     11      3          0            1             0.00       4.96
  92     12      7          1            1             0.04       4.99
  92     13      2          0            0             0.07       4.60
  92     14      1          0            0             0.07       4.78
  93      1     14          0            0             0.07       4.90
  93      2     13          0            0             0.07       4.81
  93      3     11          0            1             0.00       4.63
  93      4      9          0            0             0.07       5.05
  93      5      6          0            1             0.00       5.06
  93      6      5          1            0             0.12       4.56
  93      7     12          1            1             0.04       4.47
  93      8     10          0            0             0.07       5.17
  93      9      4          0            0             0.07       5.36
  93     10      8          0            0             0.07       4.64
  93     11      3          1            0             0.12       5.08
  93     12      7          1            1             0.04       5.03
  93     13      2          0            0             0.07       4.67
  93     14      1          0            0             0.07       4.85
  94      1     14          0            0             0.07       4.97
  94      2     13          0            0             0.07       4.88
  94      3     11          1            0             0.12       4.75
  94      4      9          0            0             0.07       5.12
