Experiment -> PARTY2
Endowment  ->   0.00
Chance to play computer ->  50.00%
(Left = 0 ; Right = 1)
Round    Subj   Part    Subj Choice  Part Choice    Pay off   Tot Earn
  49      8      0          1            1             0.04       3.08
  49      9      0          0            1             0.00       2.77
  49     10      0          0            0             0.07       3.11
  49     11      4          1            0             0.12       3.11
  49     12      0          1            1             0.04       2.57
  49     13      5          0            0             0.07       3.40
  49     14      0          1            0             0.12       3.08
  50      1      0          1            0             0.12       3.06
  50      2      0          1            1             0.04       2.96
  50      3      0          1            1             0.04       2.94
  50      4     11          1            1             0.04       3.30
  50      5     13          1            1             0.04       3.23
  50      6      0          1            0             0.12       2.85
  50      7      0          1            1             0.04       2.78
  50      8      0          1            1             0.04       3.12
  50      9      0          1            0             0.12       2.89
  50     10      0          0            0             0.07       3.18
  50     11      4          1            1             0.04       3.15
  50     12      0          1            1             0.04       2.61
  50     13      5          1            1             0.04       3.44
  50     14      0          0            1             0.00       3.08
  51      1     11          0            0             0.07       3.13
  51      2      9          1            1             0.04       3.00
  51      3     10          0            0             0.07       3.01
  51      4      7          0            1             0.00       3.30
  51      5      6          0            1             0.00       3.23
  51      6      5          1            0             0.12       2.97
  51      7      4          1            0             0.12       2.90
  51      8     13          0            0             0.07       3.19
  51      9      2          1            1             0.04       2.93
  51     10      3          0            0             0.07       3.25
  51     11      1          0            0             0.07       3.22
  51     12      0          0            0             0.07       2.68
  51     13      8          0            0             0.07       3.51
  51     14      0          1            0             0.12       3.20
  52      1     11          0            0             0.07       3.20
  52      2      9          1            0             0.12       3.12
  52      3     10          0            0             0.07       3.08
  52      4      7          1            0             0.12       3.42
  52      5      6          1            1             0.04       3.27
  52      6      5          1            1             0.04       3.01
  52      7      4          0            1             0.00       2.90
  52      8     13          0            0             0.07       3.26
  52      9      2          0            1             0.00       2.93
  52     10      3          0            0             0.07       3.32
  52     11      1          0            0             0.07       3.29
  52     12      0          0            0             0.07       2.75
  52     13      8          0            0             0.07       3.58
  52     14      0          0            1             0.00       3.20
  53      1     11          0            0             0.07       3.27
  53      2      9          1            1             0.04       3.16
  53      3     10          0            0             0.07       3.15
  53      4      7          1            0             0.12       3.54
  53      5      6          1            0             0.12       3.39
  53      6      5          0            1             0.00       3.01
  53      7      4          0            1             0.00       2.90
  53      8     13          0            0             0.07       3.33
  53      9      2          1            1             0.04       2.97
  53     10      3          0            0             0.07       3.39
  53     11      1          0            0             0.07       3.36
  53     12      0          0            0             0.07       2.82
  53     13      8          0            0             0.07       3.65
  53     14      0          1            0             0.12       3.32
  54      1     11          0            0             0.07       3.34
  54      2      9          1            1             0.04       3.20
  54      3     10          0            0             0.07       3.22
  54      4      7          0            1             0.00       3.54
  54      5      6          0            1             0.00       3.39
  54      6      5          1            0             0.12       3.13
  54      7      4          1            0             0.12       3.02
  54      8     13          0            0             0.07       3.40
  54      9      2          1            1             0.04       3.01
  54     10      3          0            0             0.07       3.46
  54     11      1          0            0             0.07       3.43
  54     12      0          1            0             0.12       2.94
  54     13      8          0            0             0.07       3.72
  54     14      0          0            1             0.00       3.32
  55      1     11          0            0             0.07       3.41
  55      2      9          1            1             0.04       3.24
  55      3     10          0            0             0.07       3.29
  55      4      7          1            1             0.04       3.58
  55      5      6          1            0             0.12       3.51
  55      6      5          0            1             0.00       3.13
  55      7      4          1            1             0.04       3.06
  55      8     13          0            0             0.07       3.47
  55      9      2          1            1             0.04       3.05
  55     10      3          0            0             0.07       3.53
  55     11      1          0            0             0.07       3.50
  55     12      0          0            1             0.00       2.94
  55     13      8          0            0             0.07       3.79
  55     14      0          1            0             0.12       3.44
  56      1     11          0            0             0.07       3.48
  56      2      9          1            0             0.12       3.36
  56      3     10          0            0             0.07       3.36
  56      4      7          1            0             0.12       3.70
  56      5      6          1            1             0.04       3.55
  56      6      5          1            1             0.04       3.17
  56      7      4          0            1             0.00       3.06
  56      8     13          0            0             0.07       3.54
  56      9      2          0            1             0.00       3.05
  56     10      3          0            0             0.07       3.60
  56     11      1          0            0             0.07       3.57
  56     12      0          1            0             0.12       3.06
  56     13      8          0            0             0.07       3.86
  56     14      0          0            1             0.00       3.44
  57      1     11          0            0             0.07       3.55
  57      2      9          1            1             0.04       3.40
  57      3     10          0            0             0.07       3.43
  57      4      7          1            1             0.04       3.74
  57      5      6          0            1             0.00       3.55
  57      6      5          1            0             0.12       3.29
  57      7      4          1            1             0.04       3.10
  57      8     13          0            0             0.07       3.61
  57      9      2          1            1             0.04       3.09
  57     10      3          0            0             0.07       3.67
  57     11      1          0            0             0.07       3.64
  57     12      0          0            1             0.00       3.06
  57     13      8          0            0             0.07       3.93
  57     14      0          1            0             0.12       3.56
  58      1     11          0            0             0.07       3.62
  58      2      9          1            0             0.12       3.52
  58      3     10          0            0             0.07       3.50
  58      4      7          1            1             0.04       3.78
  58      5      6          0            1             0.00       3.55
  58      6      5          1            0             0.12       3.41
  58      7      4          1            1             0.04       3.14
  58      8     13          0            0             0.07       3.68
  58      9      2          0            1             0.00       3.09
  58     10      3          0            0             0.07       3.74
  58     11      1          0            0             0.07       3.71
  58     12      0          1            0             0.12       3.18
  58     13      8          0            0             0.07       4.00
  58     14      0          0            1             0.00       3.56
  59      1     11          0            1             0.00       3.62
  59      2      9          1            0             0.12       3.64
  59      3     10          1            0             0.12       3.62
  59      4      7          1            1             0.04       3.82
  59      5      6          1            1             0.04       3.59
  59      6      5          1            1             0.04       3.45
  59      7      4          1            1             0.04       3.18
  59      8     13          0            0             0.07       3.75
  59      9      2          0            1             0.00       3.09
  59     10      3          0            1             0.00       3.74
  59     11      1          1            0             0.12       3.83
  59     12      0          0            1             0.00       3.18
  59     13      8          0            0             0.07       4.07
  59     14      0          1            0             0.12       3.68
  60      1     11          1            1             0.04       3.66
  60      2      9          1            0             0.12       3.76
  60      3     10          1            0             0.12       3.74
  60      4      7          1            1             0.04       3.86
  60      5      6          1            1             0.04       3.63
  60      6      5          1            1             0.04       3.49
  60      7      4          1            1             0.04       3.22
  60      8     13          1            1             0.04       3.79
  60      9      2          0            1             0.00       3.09
  60     10      3          0            1             0.00       3.74
  60     11      1          1            1             0.04       3.87
  60     12      0          1            0             0.12       3.30
  60     13      8          1            1             0.04       4.11
  60     14      0          0            1             0.00       3.68
  61      1      2          0            1             0.00       3.66
  61      2      1          1            0             0.12       3.88
  61      3      0          0            0             0.07       3.81
  61      4      0          0            0             0.07       3.93
  61      5     12          1            0             0.12       3.75
  61      6     11          1            0             0.12       3.61
  61      7      0          1            0             0.12       3.34
  61      8      0          0            0             0.07       3.86
  61      9     10          1            0             0.12       3.21
  61     10      9          0            1             0.00       3.74
  61     11      6          0            1             0.00       3.87
  61     12      5          0            1             0.00       3.30
  61     13      0          0            0             0.07       4.18
  61     14      0          1            0             0.12       3.80
  62      1      2          1            1             0.04       3.70
  62      2      1          1            1             0.04       3.92
  62      3      0          0            0             0.07       3.88
  62      4      0          0            0             0.07       4.00
  62      5     12          1            0             0.12       3.87
  62      6     11          1            1             0.04       3.65
  62      7      0          0            1             0.00       3.34
  62      8      0          0            0             0.07       3.93
  62      9     10          1            1             0.04       3.25
  62     10      9          1            1             0.04       3.78
  62     11      6          1            1             0.04       3.91
  62     12      5          0            1             0.00       3.30
  62     13      0          0            0             0.07       4.25
  62     14      0          0            1             0.00       3.80
  63      1      2          1            0             0.12       3.82
  63      2      1          0            1             0.00       3.92
  63      3      0          0            0             0.07       3.95
  63      4      0          0            0             0.07       4.07
  63      5     12          1            1             0.04       3.91
  63      6     11          0            1             0.00       3.65
  63      7      0          1            0             0.12       3.46
  63      8      0          0            0             0.07       4.00
  63      9     10          0            1             0.00       3.25
  63     10      9          1            0             0.12       3.90
  63     11      6          1            0             0.12       4.03
  63     12      5          1            1             0.04       3.34
  63     13      0          0            0             0.07       4.32
  63     14      0          1            0             0.12       3.92
  64      1      2          0            1             0.00       3.82
  64      2      1          1            0             0.12       4.04
  64      3      0          0            0             0.07       4.02
  64      4      0          0            0             0.07       4.14
  64      5     12          1            1             0.04       3.95
  64      6     11          1            0             0.12       3.77
  64      7      0          1            1             0.04       3.50
  64      8      0          0            0             0.07       4.07
  64      9     10          1            1             0.04       3.29
  64     10      9          1            1             0.04       3.94
  64     11      6          0            1             0.00       4.03
  64     12      5          1            1             0.04       3.38
  64     13      0          0            0             0.07       4.39
  64     14      0          0            1             0.00       3.92
  65      1      2          1            0             0.12       3.94
  65      2      1          0            1             0.00       4.04
  65      3      0          0            0             0.07       4.09
  65      4      0          0            0             0.07       4.21
  65      5     12          0            1             0.00       3.95
  65      6     11          0            1             0.00       3.77
  65      7      0          1            1             0.04       3.54
  65      8      0          0            0             0.07       4.14
  65      9     10          1            1             0.04       3.33
  65     10      9          1            1             0.04       3.98
  65     11      6          1            0             0.12       4.15
  65     12      5          1            0             0.12       3.50
  65     13      0          0            0             0.07       4.46
  65     14      0          1            0             0.12       4.04
  66      1      2          1            1             0.04       3.98
  66      2      1          1            1             0.04       4.08
  66      3      0          0            0             0.07       4.16
  66      4      0          0            0             0.07       4.28
  66      5     12          0            1             0.00       3.95
  66      6     11          1            0             0.12       3.89
  66      7      0          1            1             0.04       3.58
  66      8      0          0            0             0.07       4.21
  66      9     10          1            1             0.04       3.37
  66     10      9          1            1             0.04       4.02
  66     11      6          0            1             0.00       4.15
  66     12      5          1            0             0.12       3.62
  66     13      0          0            0             0.07       4.53
  66     14      0          0            1             0.00       4.04
  67      1      2          1            1             0.04       4.02
  67      2      1          1            1             0.04       4.12
  67      3      0          0            0             0.07       4.23
  67      4      0          0            0             0.07       4.35
  67      5     12          1            1             0.04       3.99
  67      6     11          0            1             0.00       3.89
  67      7      0          1            1             0.04       3.62
  67      8      0          0            0             0.07       4.28
  67      9     10          1            1             0.04       3.41
  67     10      9          1            1             0.04       4.06
  67     11      6          1            0             0.12       4.27
  67     12      5          1            1             0.04       3.66
  67     13      0          0            0             0.07       4.60
  67     14      0          1            0             0.12       4.16
  68      1      2          1            1             0.04       4.06
  68      2      1          1            1             0.04       4.16
  68      3      0          0            0             0.07       4.30
  68      4      0          0            0             0.07       4.42
  68      5     12          1            1             0.04       4.03
  68      6     11          1            1             0.04       3.93
  68      7      0          1            1             0.04       3.66
  68      8      0          0            0             0.07       4.35
  68      9     10          1            1             0.04       3.45
  68     10      9          1            1             0.04       4.10
  68     11      6          1            1             0.04       4.31
  68     12      5          1            1             0.04       3.70
  68     13      0          0            0             0.07       4.67
  68     14      0          0            1             0.00       4.16
  69      1      2          1            1             0.04       4.10
  69      2      1          1            1             0.04       4.20
  69      3      0          1            0             0.12       4.42
  69      4      0          0            0             0.07       4.49
  69      5     12          1            1             0.04       4.07
  69      6     11          1            1             0.04       3.97
  69      7      0          1            1             0.04       3.70
  69      8      0          1            0             0.12       4.47
  69      9     10          1            1             0.04       3.49
  69     10      9          1            1             0.04       4.14
  69     11      6          1            1             0.04       4.35
  69     12      5          1            1             0.04       3.74
  69     13      0          0            0             0.07       4.74
  69     14      0          1            0             0.12       4.28
  70      1      2          1            1             0.04       4.14
  70      2      1          1            1             0.04       4.24
  70      3      0          1            1             0.04       4.46
  70      4      0          1            0             0.12       4.61
  70      5     12          1            0             0.12       4.19
  70      6     11          1            1             0.04       4.01
  70      7      0          1            1             0.04       3.74
  70      8      0          1            1             0.04       4.51
  70      9     10          1            1             0.04       3.53
  70     10      9          1            1             0.04       4.18
  70     11      6          1            1             0.04       4.39
  70     12      5          0            1             0.00       3.74
  70     13      0          1            0             0.12       4.86
  70     14      0          0            1             0.00       4.28
  71      1      0          0            0             0.07       4.21
  71      2      3          1            0             0.12       4.36
  71      3      2          0            1             0.00       4.46
  71      4     14          0            1             0.00       4.61
  71      5      0          1            0             0.12       4.31
  71      6      0          1            0             0.12       4.13
  71      7      0          1            0             0.12       3.86
  71      8     12          0            0             0.07       4.58
  71      9     10          1            0             0.12       3.65
  71     10      9          0            1             0.00       4.18
  71     11      0          0            0             0.07       4.46
  71     12      8          0            0             0.07       3.81
  71     13      0          0            0             0.07       4.93
  71     14      4          1            0             0.12       4.40
  72      1      0          0            0             0.07       4.28
  72      2      3          0            1             0.00       4.36
  72      3      2          1            0             0.12       4.58
  72      4     14          1            0             0.12       4.73
  72      5      0          0            1             0.00       4.31
  72      6      0          1            1             0.04       4.17
  72      7      0          0            1             0.00       3.86
  72      8     12          0            1             0.00       4.58
  72      9     10          1            1             0.04       3.69
  72     10      9          1            1             0.04       4.22
  72     11      0          0            0             0.07       4.53
  72     12      8          1            0             0.12       3.93
  72     13      0          0            0             0.07       5.00
  72     14      4          0            1             0.00       4.40
  73      1      0          0            0             0.07       4.35
  73      2      3          1            1             0.04       4.40
  73      3      2          1            1             0.04       4.62
  73      4     14          1            1             0.04       4.77
  73      5      0          0            0             0.07       4.38
  73      6      0          1            1             0.04       4.21
  73      7      0          0            0             0.07       3.93
  73      8     12          1            0             0.12       4.70
  73      9     10          0            1             0.00       3.69
  73     10      9          1            0             0.12       4.34
  73     11      0          0            0             0.07       4.60
  73     12      8          0            1             0.00       3.93
  73     13      0          0            0             0.07       5.07
  73     14      4          1            1             0.04       4.44
  74      1      0          0            0             0.07       4.42
  74      2      3          1            1             0.04       4.44
  74      3      2          1            1             0.04       4.66
  74      4     14          1            1             0.04       4.81
  74      5      0          0            0             0.07       4.45
  74      6      0          0            1             0.00       4.21
  74      7      0          1            0             0.12       4.05
  74      8     12          1            1             0.04       4.74
  74      9     10          1            1             0.04       3.73
  74     10      9          1            1             0.04       4.38
  74     11      0          0            0             0.07       4.67
  74     12      8          1            1             0.04       3.97
  74     13      0          0            0             0.07       5.14
  74     14      4          1            1             0.04       4.48
  75      1      0          0            0             0.07       4.49
  75      2      3          1            0             0.12       4.56
  75      3      2          0            1             0.00       4.66
  75      4     14          0            1             0.00       4.81
  75      5      0          0            0             0.07       4.52
  75      6      0          1            0             0.12       4.33
  75      7      0          0            1             0.00       4.05
  75      8     12          1            0             0.12       4.86
  75      9     10          0            1             0.00       3.73
  75     10      9          1            0             0.12       4.50
  75     11      0          0            0             0.07       4.74
  75     12      8          0            1             0.00       3.97
  75     13      0          0            0             0.07       5.21
  75     14      4          1            0             0.12       4.60
  76      1      0          0            0             0.07       4.56
  76      2      3          1            1             0.04       4.60
  76      3      2          1            1             0.04       4.70
  76      4     14          0            1             0.00       4.81
  76      5      0          0            0             0.07       4.59
  76      6      0          0            1             0.00       4.33
  76      7      0          1            0             0.12       4.17
  76      8     12          1            1             0.04       4.90
  76      9     10          1            1             0.04       3.77
  76     10      9          1            1             0.04       4.54
  76     11      0          0            0             0.07       4.81
  76     12      8          1            1             0.04       4.01
  76     13      0          0            0             0.07       5.28
  76     14      4          1            0             0.12       4.72
  77      1      0          0            0             0.07       4.63
  77      2      3          1            1             0.04       4.64
  77      3      2          1            1             0.04       4.74
  77      4     14          1            1             0.04       4.85
  77      5      0          0            0             0.07       4.66
  77      6      0          1            0             0.12       4.45
  77      7      0          1            1             0.04       4.21
  77      8     12          1            0             0.12       5.02
  77      9     10          1            1             0.04       3.81
  77     10      9          1            1             0.04       4.58
  77     11      0          0            0             0.07       4.88
  77     12      8          0            1             0.00       4.01
  77     13      0          0            0             0.07       5.35
  77     14      4          1            1             0.04       4.76
  78      1      0          0            0             0.07       4.70
  78      2      3          0            1             0.00       4.64
  78      3      2          1            0             0.12       4.86
  78      4     14          1            1             0.04       4.89
  78      5      0          0            0             0.07       4.73
  78      6      0          0            1             0.00       4.45
  78      7      0          1            1             0.04       4.25
  78      8     12          0            1             0.00       5.02
  78      9     10          0            1             0.00       3.81
  78     10      9          1            0             0.12       4.70
  78     11      0          0            0             0.07       4.95
  78     12      8          1            0             0.12       4.13
  78     13      0          0            0             0.07       5.42
  78     14      4          1            1             0.04       4.80
  79      1      0          0            0             0.07       4.77
  79      2      3          1            1             0.04       4.68
  79      3      2          1            1             0.04       4.90
  79      4     14          1            1             0.04       4.93
  79      5      0          0            0             0.07       4.80
  79      6      0          1            0             0.12       4.57
  79      7      0          1            1             0.04       4.29
  79      8     12          1            1             0.04       5.06
  79      9     10          0            1             0.00       3.81
  79     10      9          1            0             0.12       4.82
  79     11      0          1            0             0.12       5.07
  79     12      8          1            1             0.04       4.17
  79     13      0          0            0             0.07       5.49
  79     14      4          1            1             0.04       4.84
  80      1      0          1            0             0.12       4.89
  80      2      3          1            1             0.04       4.72
  80      3      2          1            1             0.04       4.94
  80      4     14          1            1             0.04       4.97
  80      5      0          1            0             0.12       4.92
  80      6      0          1            1             0.04       4.61
  80      7      0          1            1             0.04       4.33
  80      8     12          1            1             0.04       5.10
  80      9     10          1            1             0.04       3.85
  80     10      9          1            1             0.04       4.86
  80     11      0          1            1             0.04       5.11
  80     12      8          1            1             0.04       4.21
  80     13      0          1            0             0.12       5.61
  80     14      4          1            1             0.04       4.88
  81      1      7          0            1             0.00       4.89
  81      2      5          1            0             0.12       4.84
  81      3     11          0            0             0.07       5.01
  81      4      0          0            0             0.07       5.04
  81      5      2          0            1             0.00       4.92
  81      6      0          1            0             0.12       4.73
  81      7      1          1            0             0.12       4.45
  81      8      9          1            1             0.04       5.14
  81      9      8          1            1             0.04       3.89
  81     10     14          0            1             0.00       4.86
  81     11      3          0            0             0.07       5.18
  81     12      0          1            0             0.12       4.33
  81     13      0          0            0             0.07       5.68
  81     14     10          1            0             0.12       5.00
  82      1      7          1            0             0.12       5.01
  82      2      5          1            1             0.04       4.88
  82      3     11          0            0             0.07       5.08
  82      4      0          0            0             0.07       5.11
  82      5      2          1            1             0.04       4.96
  82      6      0          1            1             0.04       4.77
  82      7      1          0            1             0.00       4.45
  82      8      9          0            1             0.00       5.14
  82      9      8          1            0             0.12       4.01
  82     10     14          1            1             0.04       4.90
  82     11      3          0            0             0.07       5.25
  82     12      0          1            1             0.04       4.37
  82     13      0          0            0             0.07       5.75
  82     14     10          1            1             0.04       5.04
  83      1      7          1            0             0.12       5.13
  83      2      5          0            1             0.00       4.88
  83      3     11          0            0             0.07       5.15
  83      4      0          0            0             0.07       5.18
  83      5      2          1            0             0.12       5.08
  83      6      0          0            1             0.00       4.77
  83      7      1          0            1             0.00       4.45
  83      8      9          0            1             0.00       5.14
  83      9      8          1            0             0.12       4.13
  83     10     14          1            0             0.12       5.02
  83     11      3          0            0             0.07       5.32
  83     12      0          1            1             0.04       4.41
  83     13      0          0            0             0.07       5.82
  83     14     10          0            1             0.00       5.04
  84      1      7          1            1             0.04       5.17
  84      2      5          1            0             0.12       5.00
  84      3     11          0            0             0.07       5.22
  84      4      0          0            0             0.07       5.25
  84      5      2          0            1             0.00       5.08
  84      6      0          1            0             0.12       4.89
  84      7      1          1            1             0.04       4.49
  84      8      9          1            1             0.04       5.18
  84      9      8          1            1             0.04       4.17
  84     10     14          1            1             0.04       5.06
  84     11      3          0            0             0.07       5.39
  84     12      0          1            1             0.04       4.45
  84     13      0          0            0             0.07       5.89
  84     14     10          1            1             0.04       5.08
  85      1      7          1            1             0.04       5.21
  85      2      5          0            1             0.00       5.00
  85      3     11          0            0             0.07       5.29
  85      4      0          0            0             0.07       5.32
  85      5      2          1            0             0.12       5.20
  85      6      0          0            1             0.00       4.89
  85      7      1          1            1             0.04       4.53
  85      8      9          1            1             0.04       5.22
  85      9      8          1            1             0.04       4.21
  85     10     14          1            1             0.04       5.10
  85     11      3          0            0             0.07       5.46
  85     12      0          0            1             0.00       4.45
  85     13      0          0            0             0.07       5.96
  85     14     10          1            1             0.04       5.12
  86      1      7          1            1             0.04       5.25
  86      2      5          1            1             0.04       5.04
  86      3     11          0            0             0.07       5.36
  86      4      0          0            0             0.07       5.39
  86      5      2          1            1             0.04       5.24
  86      6      0          1            0             0.12       5.01
  86      7      1          1            1             0.04       4.57
  86      8      9          1            1             0.04       5.26
  86      9      8          1            1             0.04       4.25
  86     10     14          1            1             0.04       5.14
  86     11      3          0            0             0.07       5.53
  86     12      0          0            0             0.07       4.52
  86     13      0          0            0             0.07       6.03
  86     14     10          1            1             0.04       5.16
  87      1      7          1            1             0.04       5.29
  87      2      5          1            1             0.04       5.08
  87      3     11          0            0             0.07       5.43
  87      4      0          0            0             0.07       5.46
  87      5      2          1            1             0.04       5.28
  87      6      0          0            1             0.00       5.01
  87      7      1          1            1             0.04       4.61
  87      8      9          1            1             0.04       5.30
  87      9      8          1            1             0.04       4.29
  87     10     14          1            1             0.04       5.18
  87     11      3          0            0             0.07       5.60
  87     12      0          1            0             0.12       4.64
  87     13      0          0            0             0.07       6.10
  87     14     10          1            1             0.04       5.20
  88      1      7          1            1             0.04       5.33
  88      2      5          1            0             0.12       5.20
  88      3     11          0            0             0.07       5.50
  88      4      0          0            0             0.07       5.53
  88      5      2          0            1             0.00       5.28
  88      6      0          1            0             0.12       5.13
  88      7      1          1            1             0.04       4.65
  88      8      9          1            1             0.04       5.34
  88      9      8          1            1             0.04       4.33
  88     10     14          1            1             0.04       5.22
  88     11      3          0            0             0.07       5.67
  88     12      0          1            1             0.04       4.68
  88     13      0          0            0             0.07       6.17
  88     14     10          1            1             0.04       5.24
  89      1      7          1            1             0.04       5.37
  89      2      5          1            0             0.12       5.32
  89      3     11          0            1             0.00       5.50
  89      4      0          0            0             0.07       5.60
  89      5      2          0            1             0.00       5.28
  89      6      0          0            1             0.00       5.13
  89      7      1          1            1             0.04       4.69
  89      8      9          1            1             0.04       5.38
  89      9      8          1            1             0.04       4.37
  89     10     14          1            1             0.04       5.26
  89     11      3          1            0             0.12       5.79
  89     12      0          0            1             0.00       4.68
  89     13      0          0            0             0.07       6.24
  89     14     10          1            1             0.04       5.28
  90      1      7          1            1             0.04       5.41
  90      2      5          1            1             0.04       5.36
  90      3     11          1            1             0.04       5.54
  90      4      0          1            0             0.12       5.72
  90      5      2          1            1             0.04       5.32
  90      6      0          1            0             0.12       5.25
  90      7      1          1            1             0.04       4.73
  90      8      9          1            1             0.04       5.42
  90      9      8          1            1             0.04       4.41
  90     10     14          1            1             0.04       5.30
  90     11      3          1            1             0.04       5.83
  90     12      0          1            0             0.12       4.80
  90     13      0          1            0             0.12       6.36
  90     14     10          1            1             0.04       5.32
  91      1     10          0            0             0.07       5.48
  91      2      6          1            1             0.04       5.40
  91      3      0          0            0             0.07       5.61
  91      4      0          0            0             0.07       5.79
  91      5     11          1            0             0.12       5.44
  91      6      2          1            1             0.04       5.29
  91      7      8          1            1             0.04       4.77
  91      8      7          1            1             0.04       5.46
  91      9     13          1            0             0.12       4.53
  91     10      1          0            0             0.07       5.37
  91     11      5          0            1             0.00       5.83
  91     12      0          1            0             0.12       4.92
  91     13      9          0            1             0.00       6.36
  91     14      0          1            0             0.12       5.44
  92      1     10          0            0             0.07       5.55
  92      2      6          1            1             0.04       5.44
  92      3      0          0            0             0.07       5.68
  92      4      0          0            0             0.07       5.86
  92      5     11          1            1             0.04       5.48
  92      6      2          1            1             0.04       5.33
  92      7      8          0            1             0.00       4.77
  92      8      7          1            0             0.12       5.58
  92      9     13          0            1             0.00       4.53
  92     10      1          0            0             0.07       5.44
  92     11      5          1            1             0.04       5.87
  92     12      0          0            1             0.00       4.92
  92     13      9          1            0             0.12       6.48
  92     14      0          1            1             0.04       5.48
  93      1     10          0            0             0.07       5.62
  93      2      6          1            0             0.12       5.56
  93      3      0          0            0             0.07       5.75
  93      4      0          0            0             0.07       5.93
  93      5     11          0            1             0.00       5.48
  93      6      2          0            1             0.00       5.33
  93      7      8          1            1             0.04       4.81
  93      8      7          1            1             0.04       5.62
  93      9     13          1            0             0.12       4.65
  93     10      1          0            0             0.07       5.51
  93     11      5          1            0             0.12       5.99
  93     12      0          1            0             0.12       5.04
  93     13      9          0            1             0.00       6.48
  93     14      0          1            1             0.04       5.52
  94      1     10          0            0             0.07       5.69
  94      2      6          1            1             0.04       5.60
